emp_length,homeownership,annual_income,verified_income,debt_to_income,annual_income_joint,verification_income_joint,debt_to_income_joint,delinq_2y,months_since_last_delinq,earliest_credit_line,inquiries_last_12m,total_credit_lines,open_credit_lines,total_credit_limit,total_credit_utilized,num_collections_last_12m,num_historical_failed_to_pay,months_since_90d_late,current_accounts_delinq,total_collection_amount_ever,current_installment_accounts,accounts_opened_24m,months_since_last_credit_inquiry,num_satisfactory_accounts,num_accounts_120d_past_due,num_accounts_30d_past_due,num_active_debit_accounts,total_debit_limit,num_total_cc_accounts,num_open_cc_accounts,num_cc_carrying_balance,num_mort_accounts,account_never_delinq_percent,tax_liens,public_record_bankrupt,application_type,loan_amount,term,interest_rate,installment,grade,issue_month,loan_status,initial_listing_status,disbursement_method,balance,paid_total,paid_principal,paid_interest,paid_late_fees
0.0,1,185000.0,1,7.68,90000.0,1,21.42,0,25.0,1994,3,14,8,63049,43568,0,1,34.0,0,0,2,7,1.0,8,0.0,0,3,8800,9,6,5,1,92.9,0,1,0,20000,36,16.02,703.34,2,2,0,1,0,17759.27,3552.3,2240.73,1311.57,0.0
10.0,0,75000.0,1,13.5,90000.0,1,21.42,0,46.0,2007,4,43,18,115525,62979,0,0,67.0,0,7369,1,14,0.0,18,0.0,0,4,33200,28,17,4,0,88.4,0,0,0,10000,36,13.59,339.79,2,1,0,0,0,9078.33,1351.61,921.67,429.94,0.0
2.0,1,115000.0,2,10.49,90000.0,1,21.42,0,30.0,2005,4,48,16,595953,32747,0,0,30.0,0,0,2,11,0.0,16,0.0,0,7,13900,33,12,11,3,73.0,0,0,0,16000,60,15.05,381.06,2,1,0,0,0,15214.63,1580.93,785.37,795.56,0.0
6.0,0,47000.0,2,16.11,90000.0,1,21.42,0,25.0,2000,2,18,12,49774,34312,0,0,34.0,0,0,7,4,2.0,12,0.0,0,1,1900,10,5,4,0,77.8,0,0,0,20000,60,17.09,498.02,3,1,0,0,0,19128.86,1973.09,871.14,1101.95,0.0
4.0,0,82000.0,1,17.52,90000.0,1,21.42,0,59.0,2000,3,23,15,335803,32922,0,0,59.0,0,0,3,5,7.0,15,0.0,0,4,34300,14,11,4,3,95.7,0,0,0,20000,36,7.97,626.46,0,1,0,0,0,18005.73,2545.69,1994.27,551.42,0.0
6.0,1,75000.0,1,12.78,90000.0,1,21.42,0,25.0,2014,0,7,6,50081,33378,0,0,34.0,0,204,1,2,17.0,6,0.0,0,2,11200,6,5,4,0,100.0,0,0,0,10000,36,6.71,307.45,0,0,0,0,1,9495.53,611.17,504.47,106.7,0.0
3.0,0,38000.0,0,16.27,90000.0,1,21.42,0,25.0,2012,3,18,14,201244,15908,0,1,34.0,0,0,0,12,1.0,14,0.0,0,3,30500,13,12,6,3,100.0,0,1,0,17600,60,15.04,419.08,2,0,0,0,0,16997.02,1169.01,602.98,566.03,0.0
5.0,0,170000.0,2,8.08,90000.0,1,21.42,0,25.0,2002,2,20,7,424177,38003,0,0,34.0,0,0,0,5,2.0,7,0.0,0,1,8000,11,4,4,4,100.0,0,0,0,38400,60,15.05,914.55,2,1,0,0,0,36635.35,3626.09,1764.65,1861.44,0.0
0.0,1,50000.0,0,49.26,100000.0,0,27.29,0,72.0,2002,4,31,24,108799,81274,0,0,72.0,0,102,5,21,5.0,24,0.0,0,5,11800,22,19,12,0,93.5,0,0,1,20000,60,30.75,656.32,5,0,0,0,0,19557.39,1934.79,442.61,1492.18,0.0
10.0,1,33000.0,1,19.24,90000.0,1,21.42,0,25.0,1990,0,9,4,21800,20645,0,0,34.0,0,0,1,1,1.0,4,0.0,0,3,20300,7,3,3,0,100.0,0,0,0,2500,36,19.03,91.68,3,1,0,0,0,2286.86,364.08,213.14,150.94,0.0
2.0,0,142000.0,2,13.35,90000.0,1,21.42,1,19.0,1998,4,22,13,298041,68846,0,0,67.0,0,0,2,8,0.0,13,0.0,0,4,21500,10,9,7,3,90.9,0,0,0,35000,36,10.9,1144.2,1,1,0,0,0,31649.56,4534.41,3350.44,1183.97,0.0
5.930306000217794,1,60000.0,1,15.26,90000.0,1,21.42,1,23.0,2001,3,31,11,43052,13794,0,1,34.0,0,2833,2,1,0.0,11,0.0,0,3,17500,16,9,5,0,96.8,0,1,0,8000,36,13.59,271.84,2,2,0,0,0,7073.04,1353.16,926.96,426.2,0.0
10.0,0,150000.0,2,21.91,90000.0,1,21.42,0,25.0,2004,2,33,12,607189,138545,0,0,34.0,0,0,4,6,0.0,12,0.0,0,4,55400,14,5,5,6,100.0,0,0,0,28000,60,9.92,593.82,1,0,0,0,0,27272.3,1210.79,727.7,483.09,0.0
5.0,0,35000.0,2,28.94,85000.0,1,20.4,0,25.0,2007,2,47,17,286712,38122,0,0,34.0,0,0,5,8,4.0,17,0.0,0,4,26800,21,11,7,2,100.0,0,0,1,25000,60,9.93,530.32,1,2,0,0,0,23018.73,3071.59,1981.27,1090.32,0.0
1.0,0,60000.0,2,19.31,90000.0,1,21.42,0,38.0,1999,5,65,36,128500,34072,0,0,80.0,0,0,0,21,0.0,36,0.0,0,14,82300,57,36,22,1,95.4,0,0,0,12000,36,11.99,398.52,1,2,0,0,0,10578.78,1972.62,1421.22,551.4,0.0
3.0,1,82000.0,1,31.67,174000.0,1,17.63,0,25.0,2002,1,18,12,384198,60208,0,1,34.0,0,0,4,3,6.0,12,0.0,0,4,37700,9,7,6,1,100.0,0,1,1,36000,60,9.44,755.02,1,1,0,0,0,34090.33,2972.88,1909.67,1063.21,0.0
10.0,1,60000.0,1,28.98,90000.0,1,21.42,0,52.0,2002,2,35,14,44545,36087,0,0,30.0,0,0,4,8,3.0,13,0.0,0,5,9100,15,9,9,0,77.0,0,0,0,10800,36,12.61,361.87,2,1,0,0,0,10047.0,1078.04,753.0,325.04,0.0
2.0,0,136000.0,2,15.12,90000.0,1,21.42,0,82.0,2002,1,23,7,249401,87470,0,0,82.0,0,105,3,3,8.0,7,0.0,0,1,10000,6,3,2,5,95.7,0,0,0,20000,36,7.97,626.46,0,1,0,0,0,18509.26,1870.52,1490.74,379.78,0.0
0.0,0,53000.0,2,25.16,90000.0,1,21.42,0,31.0,1993,3,43,19,212046,43698,0,0,34.0,0,0,5,6,7.0,19,0.0,0,4,33900,19,12,6,2,93.0,0,0,0,12800,60,10.9,277.67,1,0,0,0,0,12475.73,539.84,324.27,215.57,0.0
6.0,0,28000.0,1,9.39,90000.0,1,21.42,0,25.0,2000,0,18,6,13000,5473,0,0,34.0,0,0,0,2,1.0,6,0.0,0,2,6000,16,6,3,1,94.4,0,0,0,8725,36,11.99,289.76,1,1,0,0,0,7902.44,1147.42,822.56,324.86,0.0
10.0,0,93000.0,2,5.17,90000.0,1,21.42,0,25.0,2012,4,9,7,387140,15083,0,1,34.0,0,182,0,7,3.0,7,0.0,0,5,23500,5,5,5,3,100.0,0,1,0,20000,36,10.42,649.3,1,1,0,1,0,18072.54,2574.04,1927.46,646.58,0.0
1.0,1,48000.0,1,24.13,92800.0,1,16.87,0,25.0,2014,1,10,8,40521,28134,0,0,34.0,0,0,2,3,0.0,8,0.0,0,4,4600,7,6,5,0,100.0,0,0,1,5400,36,18.45,196.45,3,0,0,0,0,5054.47,578.28,345.53,232.75,0.0
10.0,0,75000.0,2,23.92,90000.0,1,21.42,0,54.0,2003,3,17,11,274856,164563,0,0,34.0,0,0,5,6,0.0,11,0.0,0,4,12400,5,5,4,4,94.1,0,0,0,12800,60,12.61,288.7,2,1,0,1,0,12173.43,1092.03,626.57,465.46,0.0
5.0,1,79040.0,1,31.64,90000.0,1,21.42,0,25.0,2005,0,19,18,133455,93227,0,0,34.0,0,0,11,0,1.0,18,0.0,0,3,27000,7,7,6,0,100.0,0,0,0,24000,36,7.96,751.63,0,0,0,0,0,22811.21,1492.65,1188.79,303.86,0.0
9.0,2,32000.0,0,19.62,90000.0,1,21.42,0,25.0,2003,0,30,9,56458,31360,0,0,34.0,0,0,1,2,13.0,9,0.0,0,1,10900,17,8,2,0,100.0,0,0,0,1700,36,6.71,52.27,0,0,0,0,0,1614.23,103.91,85.77,18.14,0.0
10.0,2,46000.0,0,24.65,90000.0,1,21.42,0,25.0,1998,0,31,13,65600,33457,0,0,34.0,0,0,0,2,1.0,13,0.0,0,5,53900,26,13,7,0,100.0,0,0,0,25000,60,17.47,627.65,3,0,0,1,0,24197.35,1858.69,802.65,1056.04,0.0
10.0,0,40000.0,0,22.47,106000.0,0,23.05,0,25.0,1996,0,24,6,110895,27130,0,0,34.0,0,0,1,1,20.0,6,0.0,0,1,20000,7,4,3,1,100.0,0,0,1,40000,60,9.93,848.51,1,2,0,0,0,37369.27,4198.42,2630.73,1567.69,0.0
10.0,1,24000.0,2,15.24,90000.0,1,21.42,0,25.0,2004,0,8,8,9300,6643,0,0,34.0,0,0,1,3,13.0,8,0.0,0,4,3400,7,7,6,0,100.0,0,0,0,4000,36,13.58,135.9,2,0,0,0,0,3817.71,268.78,182.29,86.49,0.0
0.0,0,100000.0,1,16.93,90000.0,1,21.42,0,25.0,2002,6,26,7,161205,56323,0,0,34.0,0,0,2,4,1.0,7,0.0,0,3,101600,17,5,3,0,100.0,0,0,0,25000,36,6.71,768.62,0,0,0,0,0,22876.29,2540.68,2123.71,416.97,0.0
10.0,0,57000.0,0,23.79,90000.0,1,21.42,0,25.0,2014,8,14,11,81092,59443,0,0,34.0,0,93,2,11,4.0,11,0.0,0,5,17600,9,9,7,0,100.0,0,0,0,10000,60,19.03,259.58,3,2,0,0,0,9478.74,1271.47,521.26,750.21,0.0
3.0,1,74000.0,0,17.43,90000.0,1,21.42,0,36.0,2002,1,35,21,148383,110615,0,0,34.0,0,0,9,12,10.0,21,0.0,0,2,31900,19,12,3,0,74.3,0,0,0,32400,60,19.42,847.98,3,0,0,0,0,31413.28,2474.03,986.72,1487.31,0.0
10.0,0,105000.0,2,13.47,90000.0,1,21.42,0,25.0,2001,0,11,7,247678,27368,0,0,34.0,0,0,2,2,14.0,7,0.0,0,1,33100,4,4,2,2,100.0,0,0,0,21000,36,5.32,632.42,0,2,0,0,0,18279.38,3155.89,2720.62,435.27,0.0
3.0,1,19000.0,0,3.47,90000.0,1,21.42,0,25.0,1987,2,5,5,12000,854,0,0,34.0,0,0,0,2,5.0,5,0.0,0,2,10000,5,5,2,0,100.0,0,0,0,12000,60,26.3,361.42,4,1,0,1,0,11593.19,1410.61,406.81,1003.8,0.0
0.0,2,100000.0,1,18.79,90000.0,1,21.42,0,25.0,2007,3,24,15,470538,61065,0,1,34.0,0,0,3,6,2.0,15,0.0,0,4,39800,14,11,7,1,100.0,0,1,0,16000,60,11.98,355.75,1,0,1,0,0,0.0,16415.65643,16000.0,415.66,0.0
5.0,0,60000.0,2,7.44,90000.0,1,21.42,1,20.0,2004,1,15,5,124114,5878,0,0,40.0,0,0,1,0,8.0,5,0.0,0,1,2200,8,3,2,3,80.0,0,0,0,3000,36,9.93,96.71,1,2,0,0,0,2634.58,481.89,365.42,116.47,0.0
10.0,0,230000.0,2,7.94,90000.0,1,21.42,0,25.0,1993,0,20,11,717200,71321,0,0,34.0,0,0,1,1,22.0,11,0.0,0,4,130900,11,9,7,2,100.0,0,0,0,25000,36,5.32,752.87,0,1,0,0,0,22414.72,2993.01,2585.28,407.73,0.0
5.930306000217794,0,37000.0,2,21.23,90000.0,1,21.42,1,23.0,1984,2,19,8,88000,12782,0,0,23.0,0,1430,1,0,7.0,8,0.0,0,4,10400,14,6,5,2,68.4,0,0,0,10000,36,11.99,332.1,1,1,0,0,0,9057.25,1321.74,942.75,378.99,0.0
5.0,0,46996.0,2,15.04,90000.0,1,21.42,0,25.0,2012,5,22,6,112112,21705,0,0,34.0,0,0,1,14,0.0,6,0.0,0,1,5000,20,4,2,1,100.0,0,0,0,19350,36,11.99,642.61,1,2,0,0,0,17058.3,3108.01,2291.7,816.31,0.0
6.0,0,301000.0,0,11.63,90000.0,1,21.42,0,25.0,2004,7,28,24,821171,248537,0,0,34.0,0,2360,9,14,1.0,24,0.0,0,11,92800,13,13,12,1,100.0,0,0,0,22425,60,21.45,612.37,3,1,0,0,0,21555.94,2436.12,869.06,1567.06,0.0
2.0,2,56000.0,1,23.98,90000.0,1,21.42,0,25.0,2000,0,21,13,123173,101218,0,0,34.0,0,0,7,2,13.0,13,0.0,0,4,9900,10,6,6,0,100.0,0,0,0,5600,36,12.61,187.64,2,0,0,0,0,5341.06,371.36,258.94,112.42,0.0
10.0,1,36000.0,0,24.03,90000.0,1,21.42,0,25.0,2008,5,13,11,58442,34406,0,0,34.0,0,1206,1,10,5.0,11,0.0,0,4,18400,11,10,7,0,100.0,0,0,0,10000,36,7.96,313.18,0,0,0,0,0,9254.54,935.12,745.46,189.66,0.0
5.930306000217794,1,50000.0,1,29.53,90000.0,1,21.42,0,29.0,2006,2,44,11,243414,59680,0,0,29.0,0,0,2,7,3.0,11,0.0,0,5,33000,26,8,5,2,97.6,0,0,0,12000,60,11.98,266.82,1,1,1,0,0,0.0,12086.15555,12000.0,86.16,0.0
10.0,0,70000.0,2,16.32,90000.0,1,21.42,0,25.0,1998,3,26,11,311720,27031,0,1,34.0,0,252,3,9,0.0,11,0.0,0,5,14900,10,7,5,5,100.0,0,1,0,20000,36,9.44,640.1,1,2,0,0,0,17547.89,3179.52,2452.11,727.41,0.0
10.0,2,80000.0,0,0.78,100000.0,2,0.92,0,25.0,1995,0,13,2,33000,1695,0,0,34.0,0,0,0,0,1.0,2,0.0,0,1,18000,12,2,2,1,100.0,0,0,1,40000,36,6.71,1229.79,0,1,0,0,0,36964.72,3674.46,3035.28,639.18,0.0
3.0,0,225000.0,2,9.73,90000.0,1,21.42,0,25.0,2003,8,43,19,673427,104889,0,0,34.0,0,0,3,15,5.0,19,0.0,0,3,38800,24,14,3,4,100.0,0,0,0,40000,60,9.44,838.91,1,1,0,0,0,37878.15,3334.66,2121.85,1212.81,0.0
10.0,1,180000.0,2,5.6,90000.0,1,21.42,1,16.0,1988,0,7,5,48731,23871,0,1,34.0,0,0,1,2,15.0,5,0.0,0,1,1300,5,4,3,0,71.4,0,1,0,36000,36,9.93,1160.44,1,1,0,1,0,32506.78,4681.48,3493.22,1188.26,0.0
5.930306000217794,2,80833.44,0,18.22,115193.88,1,17.88,0,25.0,1974,0,15,8,157600,58718,0,0,34.0,0,0,0,3,1.0,8,0.0,0,6,97600,8,7,6,4,100.0,0,0,1,30000,36,5.32,903.45,0,1,0,0,1,26897.65,3604.93,3102.35,502.58,0.0
2.0,0,86000.0,2,22.18,90000.0,1,21.42,0,27.0,1986,7,34,23,728319,282334,0,0,65.0,0,0,6,14,3.0,23,0.0,0,6,36600,23,15,10,1,88.2,0,0,0,32000,60,9.93,678.81,1,1,0,0,0,30323.29,2603.02,1676.71,926.31,0.0
2.0,1,57200.0,1,3.15,90000.0,1,21.42,0,25.0,2010,1,11,8,37500,5575,0,0,34.0,0,0,0,6,4.0,8,0.0,0,4,37300,10,7,4,0,100.0,0,0,0,5150,36,5.32,155.1,0,2,0,0,1,4482.77,773.22,667.23,105.99,0.0
10.0,0,121000.0,2,12.64,90000.0,1,21.42,0,34.0,1999,14,38,20,334220,49714,0,0,34.0,0,4868,2,21,0.0,20,0.0,0,4,16200,26,16,6,2,83.8,0,0,0,35000,36,13.59,1189.26,2,2,0,0,0,31774.18,4730.62,3225.82,1504.8,0.0
2.0,2,80000.0,1,6.3,90000.0,1,21.42,0,25.0,2009,2,5,5,14200,10234,0,0,34.0,0,0,1,2,8.0,5,0.0,0,3,7300,4,4,4,0,100.0,0,0,0,10000,36,15.05,346.9,2,2,2,0,0,9097.26,1379.24,902.74,476.5,0.0
1.0,0,65000.0,2,17.4,90000.0,1,21.42,1,19.0,2000,3,29,15,364724,56174,0,0,34.0,0,0,9,4,2.0,15,0.0,0,3,15900,10,4,3,2,93.1,0,0,0,10200,36,6.72,313.65,0,2,0,0,0,8902.9,1560.63,1297.1,263.53,0.0
5.930306000217794,2,36500.0,0,4.67,65500.0,0,2.68,0,25.0,1996,5,11,5,19200,3522,0,0,34.0,0,0,1,1,1.0,5,0.0,0,1,11500,7,4,2,2,100.0,0,0,1,3500,36,9.92,112.81,1,0,3,0,0,3500.0,0.0,0.0,0.0,0.0
6.0,1,106000.0,1,22.98,90000.0,1,21.42,0,25.0,2004,1,20,15,88357,38457,0,0,34.0,0,0,12,2,1.0,15,0.0,0,1,23000,5,2,1,0,100.0,0,0,0,20000,60,7.35,399.34,0,2,0,0,0,18598.74,1988.53,1401.26,587.27,0.0
8.0,1,80000.0,0,1.86,90000.0,1,21.42,0,25.0,2007,2,9,9,62750,2095,0,0,34.0,0,0,1,4,2.0,9,0.0,0,3,56600,7,7,3,0,100.0,0,0,0,40000,60,12.62,902.37,2,2,3,0,0,39031.53,1821.82,968.47,808.23,45.12
6.0,2,35000.0,1,11.63,90000.0,1,21.42,1,19.0,2007,0,8,6,30189,12339,0,0,19.0,0,0,0,0,1.0,6,0.0,0,2,29000,6,4,2,0,85.7,0,0,0,15000,36,7.96,469.77,0,0,0,1,0,13881.81,1405.99,1118.19,287.8,0.0
3.0,0,50000.0,0,22.52,90000.0,1,21.42,0,82.0,2009,0,15,12,179787,26164,0,0,82.0,0,0,2,10,15.0,12,0.0,0,4,8900,9,9,8,2,93.3,0,0,0,8000,36,12.61,268.06,2,0,0,1,0,7442.2,792.97,557.8,235.17,0.0
10.0,1,80000.0,1,25.59,90000.0,1,21.42,0,25.0,1992,0,28,15,90484,69090,0,0,34.0,0,0,1,3,1.0,15,0.0,0,8,66600,23,14,12,0,100.0,0,0,0,21000,36,10.42,681.76,1,2,0,0,0,18459.21,3396.64,2540.79,855.85,0.0
10.0,1,82000.0,0,31.93,90000.0,1,21.42,0,50.0,2002,0,53,12,182187,172428,0,0,50.0,0,0,5,5,17.0,12,0.0,0,4,25500,7,7,6,0,88.7,0,0,0,25000,36,24.85,992.02,4,2,0,1,0,22528.16,4891.07,2471.84,2419.23,0.0
10.0,2,72000.0,2,21.28,90000.0,1,21.42,0,25.0,2008,0,18,10,76830,49871,0,3,34.0,0,207,3,5,19.0,10,0.0,0,5,34000,7,7,7,0,100.0,3,0,0,25000,60,21.45,682.68,3,2,0,0,0,23778.06,3383.61,1221.94,2161.67,0.0
5.930306000217794,1,25000.0,1,49.69,145000.0,1,11.44,0,26.0,2006,1,27,16,38411,22854,0,0,57.0,0,0,3,9,5.0,16,0.0,0,7,15500,19,13,9,0,74.1,0,0,1,28000,60,16.02,681.21,2,1,0,0,0,26745.52,2675.0,1254.48,1420.52,0.0
2.0,0,206000.0,1,7.47,90000.0,1,21.42,0,25.0,1997,1,42,17,567024,90306,0,0,34.0,0,0,10,4,6.0,17,0.0,0,3,42900,12,6,3,2,95.0,0,0,0,7500,36,5.32,225.87,0,2,0,0,0,6528.32,1124.92,971.68,153.24,0.0
10.0,0,55000.0,2,54.81,127000.0,2,25.12,0,25.0,1998,1,24,12,347850,95669,0,0,34.0,0,0,4,2,10.0,12,0.0,0,6,45100,13,7,7,2,100.0,0,0,1,35000,60,15.05,833.57,2,1,0,0,0,33391.61,3305.02,1608.39,1696.63,0.0
1.0,0,95000.0,1,33.07,90000.0,1,21.42,0,41.0,1994,7,32,14,240269,108349,0,0,49.0,0,0,7,9,0.0,14,0.0,0,2,5200,9,6,6,1,90.6,0,0,0,10000,36,16.01,351.62,2,1,0,0,0,9109.56,1397.59,890.44,507.15,0.0
4.0,2,45000.0,2,18.69,90000.0,1,21.42,0,25.0,2003,4,23,15,88344,106270,0,1,34.0,0,471,11,5,4.0,15,0.0,0,3,5600,7,4,3,0,100.0,0,1,0,10000,36,17.47,358.88,3,0,0,1,0,9350.75,1066.93,649.25,417.68,0.0
2.0,1,30000.0,0,49.44,85000.0,0,17.8,0,25.0,2007,1,22,14,90654,41801,0,0,34.0,0,0,7,2,2.0,14,0.0,0,6,55100,8,6,6,0,100.0,0,0,1,10000,36,7.96,313.18,0,0,0,0,0,9504.67,617.52,495.33,122.19,0.0
3.0,1,105000.0,1,9.18,90000.0,1,21.42,0,25.0,1996,1,7,7,40981,24132,0,1,34.0,0,5543,1,3,9.0,7,0.0,0,1,7000,6,6,5,0,100.0,0,1,0,35000,36,13.58,1189.09,2,1,0,0,0,31773.72,4729.95,3226.28,1503.67,0.0
2.0,1,55000.0,2,15.56,90000.0,1,21.42,0,25.0,2006,0,24,10,72542,9484,0,0,34.0,0,0,1,4,21.0,10,0.0,0,1,19800,18,8,1,0,100.0,0,0,0,25000,36,6.72,768.74,0,2,0,0,0,21642.11,4056.03,3357.89,698.14,0.0
2.0,0,33000.0,0,19.2,90000.0,1,21.42,0,25.0,2010,2,21,16,218904,46677,0,0,34.0,0,0,11,5,6.0,16,0.0,0,2,29400,7,4,2,3,100.0,0,0,0,1800,36,6.07,54.82,0,0,0,0,0,1662.15,162.34,137.85,24.49,0.0
8.0,0,41000.0,1,23.19,90000.0,1,21.42,0,25.0,1986,0,12,9,163212,18094,0,0,34.0,0,0,2,1,16.0,9,0.0,0,3,48500,6,5,3,3,100.0,0,0,0,8000,36,6.08,243.67,0,2,0,0,0,6973.97,1211.6,1026.03,185.57,0.0
10.0,1,80000.0,2,4.1,90000.0,1,21.42,0,33.0,2007,2,8,5,18800,10380,0,2,34.0,0,0,0,3,3.0,5,0.0,0,3,11800,5,5,4,0,62.5,2,0,0,12000,36,14.08,410.6,2,1,0,0,0,10901.66,1633.01,1098.34,534.67,0.0
10.0,0,120000.0,0,13.53,90000.0,1,21.42,0,25.0,2002,5,31,19,104773,52813,0,0,34.0,0,0,4,6,1.0,19,0.0,0,5,22200,21,14,9,3,100.0,0,0,0,12975,60,12.62,292.71,2,2,0,0,0,12177.11,1445.36,797.89,647.47,0.0
3.0,2,27500.0,0,24.79,90000.0,1,21.42,0,73.0,2005,1,17,6,33056,23188,0,0,73.0,0,0,1,2,6.0,6,0.0,0,1,3000,9,5,5,0,100.0,0,0,0,6500,36,7.97,203.6,0,2,0,0,0,5851.86,811.52,648.14,163.38,0.0
0.0,1,40000.0,2,23.37,90000.0,1,21.42,0,25.0,2007,2,36,21,169993,145988,0,0,34.0,0,0,17,3,1.0,21,0.0,0,3,25500,5,4,3,0,100.0,0,0,0,28000,60,19.03,726.8,3,2,0,0,0,26540.61,3559.99,1459.39,2100.6,0.0
4.0,2,78000.0,1,8.45,90000.0,1,21.42,0,25.0,2008,1,16,8,82103,17541,0,1,34.0,0,0,1,8,5.0,8,0.0,0,2,10700,8,6,6,1,100.0,0,1,0,4500,36,10.41,146.08,1,0,0,0,0,4176.08,435.64,323.92,111.72,0.0
10.0,0,73000.0,1,20.32,90000.0,1,21.42,0,35.0,2002,2,30,13,276433,39956,0,0,34.0,0,943,3,5,6.0,13,0.0,0,5,38300,19,9,7,3,83.3,0,0,0,4550,36,9.44,145.63,1,1,0,0,0,4105.44,580.13,444.56,135.57,0.0
9.0,0,35000.0,1,6.34,90000.0,1,21.42,0,70.0,2007,0,22,7,19900,8414,0,0,70.0,0,0,0,4,15.0,7,0.0,0,4,15700,20,7,5,0,90.9,0,0,0,10000,36,5.31,301.11,0,0,0,1,1,9226.01,897.43,773.99,123.44,0.0
2.0,0,35000.0,2,21.26,90000.0,1,21.42,0,66.0,2011,2,13,10,62550,24979,0,0,34.0,0,0,2,5,5.0,10,0.0,0,4,43100,10,8,4,0,100.0,0,0,0,2700,36,19.03,99.02,3,2,0,0,0,2409.93,492.25,290.07,202.18,0.0
9.0,0,81000.0,0,20.59,90000.0,1,21.42,1,9.0,2005,3,38,10,258906,62606,0,0,43.0,0,0,3,4,6.0,10,0.0,0,2,17100,23,5,3,3,89.5,0,0,0,15000,60,18.45,384.59,3,0,0,0,0,14689.7,753.8,310.3,443.5,0.0
10.0,1,31000.0,2,23.96,90000.0,1,21.42,0,25.0,1989,0,17,12,30132,18753,0,1,34.0,0,0,1,2,1.0,12,0.0,0,5,12600,13,11,10,0,100.0,0,1,0,20850,60,20.0,552.4,3,2,0,0,0,19790.78,2715.67,1059.22,1656.45,0.0
10.0,2,46000.0,1,10.94,90000.0,1,21.42,0,25.0,2000,0,18,9,47500,8473,0,0,34.0,0,191,1,2,1.0,9,0.0,0,4,37600,16,8,4,0,100.0,0,0,0,7500,36,6.08,228.44,0,2,0,0,0,6732.43,911.23,767.57,143.66,0.0
0.0,1,48000.0,1,18.03,90000.0,1,21.42,1,21.0,2005,0,14,5,26100,8583,0,0,21.0,0,0,1,0,1.0,5,0.0,0,1,5600,7,4,1,2,78.6,0,0,0,10000,36,7.97,313.23,0,2,0,0,0,8749.43,1561.72,1250.57,311.15,0.0
0.0,1,40000.0,1,31.02,90000.0,1,21.42,0,25.0,2009,0,30,13,91448,26778,0,0,34.0,0,0,2,7,14.0,13,0.0,0,1,22500,25,11,4,0,100.0,0,0,0,5000,36,6.72,153.75,0,1,0,0,0,1779.08,3313.13,3220.92,92.21,0.0
10.0,0,65000.0,0,13.91,90000.0,1,21.42,0,24.0,2005,9,36,19,350696,34223,0,0,34.0,0,0,1,16,2.0,19,0.0,0,5,8400,23,17,10,2,80.0,0,0,0,5000,36,15.05,173.45,2,2,0,0,0,4432.23,858.89,567.77,291.12,0.0
0.0,1,35000.0,2,30.47,90000.0,1,21.42,0,25.0,2002,0,11,8,51242,37391,0,0,34.0,0,0,1,5,1.0,8,0.0,0,3,26300,9,7,4,0,100.0,0,0,0,9000,36,13.58,305.77,2,1,0,0,0,8019.63,1366.29,980.37,385.92,0.0
0.0,0,50000.0,1,13.71,90000.0,1,21.42,0,70.0,2002,0,11,5,197233,31956,0,0,70.0,0,0,1,1,20.0,5,0.0,0,2,20000,7,3,2,3,54.5,0,0,0,15000,60,13.59,345.85,2,2,0,0,0,14099.97,1717.93,900.03,817.9,0.0
10.0,0,64000.0,1,11.23,90000.0,1,21.42,0,25.0,1989,3,37,16,409220,23637,0,0,34.0,0,0,3,5,3.0,16,0.0,0,4,51900,30,12,5,2,100.0,0,0,0,3700,36,6.07,112.68,0,0,0,0,0,3416.68,336.79,283.32,53.47,0.0
10.0,0,40000.0,1,15.78,90000.0,1,21.42,0,25.0,1999,2,14,9,33300,19157,0,1,34.0,0,0,2,5,5.0,9,0.0,0,3,18000,8,7,5,2,100.0,0,1,0,18000,60,21.85,495.61,3,0,0,0,0,17487.19,1443.13,512.81,930.32,0.0
9.0,0,39500.0,0,50.77,354500.0,2,17.07,0,25.0,1987,0,22,10,412098,62581,0,0,34.0,0,0,2,1,18.0,10,0.0,0,3,38000,11,7,4,2,100.0,0,0,1,24000,60,9.93,509.11,1,1,0,0,0,22742.45,2029.31,1257.55,771.76,0.0
5.0,2,144000.0,2,6.77,90000.0,1,21.42,0,68.0,2005,2,40,29,407182,493680,0,0,68.0,0,0,24,7,8.0,29,0.0,0,0,6200,10,5,0,0,97.4,0,0,0,30000,60,21.85,826.02,3,0,0,0,0,29435.37,1579.21,564.63,1014.58,0.0
1.0,0,110000.0,2,25.55,90000.0,1,21.42,0,25.0,2003,5,21,15,430094,108041,0,1,34.0,0,371,2,5,4.0,15,0.0,0,4,23500,14,10,7,1,90.5,0,1,0,12000,60,17.47,301.28,3,0,0,0,0,11614.7,892.19,385.3,506.89,0.0
1.0,0,60000.0,2,14.82,90000.0,1,21.42,0,65.0,2000,1,20,11,143246,17354,0,0,34.0,0,0,1,5,10.0,11,0.0,0,5,22600,12,9,6,2,85.0,0,0,0,20000,60,12.62,451.19,2,2,0,0,0,18770.12,2241.93,1229.88,1012.05,0.0
1.0,1,66200.0,1,12.73,90000.0,1,21.42,0,25.0,1999,1,24,10,46931,20542,0,0,34.0,0,0,5,4,8.0,10,0.0,0,2,12200,5,5,2,0,100.0,0,0,0,7800,36,6.71,239.81,0,0,0,0,0,7406.51,476.71,393.49,83.22,0.0
